Wall time,Step,Value
1781110006.6773186,49,0.9411764740943909
1781110025.1283376,99,0.875
1781110044.3113482,149,0.6666666865348816
1781110063.8658504,199,0.5714285969734192
1781110085.4671252,249,0.8421052694320679
1781110107.171484,299,0.7142857313156128
1781110128.5965319,349,0.7692307829856873
1781110150.5022018,399,0.8125
1781110171.8282049,449,0.6000000238418579
1781110193.7639909,499,0.699999988079071
1781110294.058947,549,0.6315789222717285
1781110315.6278703,599,0.7857142686843872
1781110337.3876216,649,0.8695651888847351
1781110356.7634192,699,0.7272727489471436
1781110377.6937659,749,0.800000011920929
1781110398.5775056,799,0.7777777910232544
1781110420.3875744,849,0.782608687877655
1781110442.310757,899,0.8648648858070374
1781110464.762128,949,0.7878788113594055
1781110486.7069993,999,0.9090909361839294
1781110587.7120008,1049,0.7586206793785095
1781110609.0871894,1099,0.7857142686843872
1781110629.321619,1149,0.8275862336158752
1781110650.809368,1199,0.695652186870575
1781110672.7748132,1249,0.8275862336158752
1781110693.1703527,1299,0.9523809552192688
1781110714.5615265,1349,0.9333333373069763
1781110735.458816,1399,0.8275862336158752
1781110756.4719868,1449,0.7272727489471436
1781110776.761788,1499,0.8799999952316284
1781110876.7429776,1549,0.800000011920929
1781110897.4534943,1599,0.800000011920929
1781110918.1349533,1649,0.8387096524238586
1781110939.817483,1699,0.8333333134651184
1781110960.5787413,1749,0.875
1781110981.6667848,1799,0.800000011920929
1781111003.1308658,1849,0.8571428656578064
1781111024.8959262,1899,0.6315789222717285
1781111046.4936683,1949,0.6399999856948853
1781111067.0825999,1999,0.8571428656578064
1781111166.5818124,2049,0.8333333134651184
1781111187.6778107,2099,0.8181818127632141
1781111209.818365,2149,0.9444444179534912
1781111230.2355762,2199,0.5333333611488342
1781111251.8626683,2249,0.699999988079071
1781111273.81046,2299,0.8571428656578064
1781111293.6691167,2349,0.8888888955116272
1781111314.2202706,2399,0.8571428656578064
1781111336.0785232,2449,0.6666666865348816
1781111357.3862884,2499,0.8125
1781111457.416055,2549,0.9032257795333862
1781111478.3557658,2599,0.8999999761581421
1781111500.582843,2649,0.8333333134651184
1781111523.3071167,2699,0.8148148059844971
1781111544.7737432,2749,0.8999999761581421
1781111566.692462,2799,0.800000011920929
1781111587.1800725,2849,0.8275862336158752
1781111607.4876068,2899,0.8888888955116272
1781111628.2172837,2949,0.6666666865348816
1781111649.556518,2999,0.9090909361839294
1781111749.7982574,3049,0.8965517282485962
1781111770.8578787,3099,0.9599999785423279
1781111791.351998,3149,0.9333333373069763
1781111812.5138292,3199,0.9655172228813171
1781111833.5747259,3249,0.7857142686843872
1781111855.112542,3299,0.800000011920929
1781111876.838054,3349,0.8421052694320679
1781111898.3881474,3399,0.9090909361839294
1781111919.739515,3449,0.8461538553237915
1781111940.4193408,3499,0.8181818127632141
1781112039.8787878,3549,0.9285714030265808
1781112060.9241984,3599,0.8235294222831726
1781112081.537882,3649,0.8461538553237915
1781112102.083367,3699,0.800000011920929
1781112123.6724691,3749,0.95652174949646
1781112145.336056,3799,0.9032257795333862
1781112168.366317,3849,0.9032257795333862
1781112190.3668892,3899,0.7368420958518982
1781112211.114776,3949,0.7368420958518982
1781112232.3253078,3999,0.7096773982048035
1781112331.71841,4049,0.8571428656578064
1781112352.0387764,4099,0.8571428656578064
1781112372.1322699,4149,0.6666666865348816
1781112394.1974819,4199,0.8571428656578064
1781112415.01682,4249,0.9090909361839294
1781112436.7882957,4299,0.75
1781112459.062384,4349,0.9090909361839294
1781112479.5031104,4399,0.7272727489471436
1781112501.9129648,4449,0.75
1781112523.2390354,4499,0.8666666746139526
1781112623.126645,4549,0.7586206793785095
1781112644.744366,4599,0.8695651888847351
1781112666.7504091,4649,0.7586206793785095
1781112687.1242232,4699,0.6666666865348816
1781112707.8422418,4749,0.8799999952316284
1781112729.3467536,4799,0.8333333134651184
1781112750.6391113,4849,0.6000000238418579
1781112774.5944812,4899,1.0
1781112796.0853803,4949,0.8799999952316284
1781112817.1608036,4999,0.8888888955116272
1781112916.7842042,5049,0.800000011920929
1781112938.8446412,5099,0.800000011920929
1781112961.5123227,5149,0.9629629850387573
1781112982.6950512,5199,0.699999988079071
1781113004.112767,5249,0.8799999952316284
1781113024.9363425,5299,0.8333333134651184
1781113047.4447012,5349,0.6666666865348816
1781113068.614401,5399,0.761904776096344
1781113091.1178267,5449,0.8333333134651184
1781113111.1059694,5499,0.9166666865348816
1781113211.1031728,5549,0.8666666746139526
1781113233.4355512,5599,0.8235294222831726
1781113254.1093152,5649,0.9285714030265808
1781113276.0228496,5699,0.800000011920929
1781113297.4758236,5749,0.8333333134651184
1781113319.063574,5799,0.8999999761581421
1781113341.0080922,5849,0.7857142686843872
1781113362.1641667,5899,0.8461538553237915
1781113383.6904554,5949,0.9090909361839294
1781113405.690942,5999,0.9230769276618958
1781113506.6202219,6049,0.8695651888847351
1781113527.7095618,6099,0.8571428656578064
1781113548.952709,6149,0.7692307829856873
1781113571.7450004,6199,0.692307710647583
1781113592.6933794,6249,0.8965517282485962
