Wall time,Step,Value
1781110006.6770008,49,0.35728657245635986
1781110025.1282046,99,0.36910921335220337
1781110044.3111916,149,0.4567177891731262
1781110063.865716,199,0.3194204866886139
1781110085.46695,249,0.3226771354675293
1781110107.171347,299,0.4487295150756836
1781110128.5963855,349,0.24133992195129395
1781110150.5020792,399,0.3940003514289856
1781110171.828078,449,0.5449907183647156
1781110193.7638679,499,0.36995646357536316
1781110294.058782,549,0.4552149176597595
1781110315.6277027,599,0.4458523392677307
1781110337.387488,649,0.31495410203933716
1781110356.763274,699,0.4487527310848236
1781110377.693628,749,0.2760493755340576
1781110398.577337,799,0.2742973864078522
1781110420.3874214,849,0.31752967834472656
1781110442.3106174,899,0.3793492913246155
1781110464.761994,949,0.4430452585220337
1781110486.7068834,999,0.20135466754436493
1781110587.7118642,1049,0.4144025444984436
1781110609.087057,1099,0.4171481728553772
1781110629.3214858,1149,0.33743375539779663
1781110650.8092232,1199,0.32571184635162354
1781110672.7746685,1249,0.35786187648773193
1781110693.1702185,1299,0.14753477275371552
1781110714.561385,1349,0.32492339611053467
1781110735.4586957,1399,0.352817177772522
1781110756.4718394,1449,0.3436150550842285
1781110776.7616422,1499,0.18502047657966614
1781110876.7428575,1549,0.3961346745491028
1781110897.4532957,1599,0.2222127765417099
1781110918.1347919,1649,0.37975940108299255
1781110939.8173394,1699,0.2102067470550537
1781110960.57859,1749,0.3244740664958954
1781110981.6666298,1799,0.3269687294960022
1781111003.1307504,1849,0.31977367401123047
1781111024.8957884,1899,0.4184263348579407
1781111046.4935076,1949,0.511664867401123
1781111067.0824668,1999,0.3347933888435364
1781111166.5816715,2049,0.2505435049533844
1781111187.6776547,2099,0.32466477155685425
1781111209.8182213,2149,0.2312663048505783
1781111230.2354207,2199,0.3507186770439148
1781111251.8625548,2249,0.4970806837081909
1781111273.8102984,2299,0.30309033393859863
1781111293.6689782,2349,0.17200790345668793
1781111314.2201383,2399,0.3137516975402832
1781111336.0783691,2449,0.30345380306243896
1781111357.386146,2499,0.3652191758155823
1781111457.4159155,2549,0.25875014066696167
1781111478.3556035,2599,0.1564321517944336
1781111500.5827017,2649,0.29721522331237793
1781111523.3069623,2699,0.2775678038597107
1781111544.7736223,2749,0.24955075979232788
1781111566.692316,2799,0.2505263090133667
1781111587.1799538,2849,0.27548420429229736
1781111607.487467,2899,0.22114130854606628
1781111628.2171447,2949,0.5698097944259644
1781111649.5563798,2999,0.20019850134849548
1781111749.7981205,3049,0.27411067485809326
1781111770.8577607,3099,0.2210008203983307
1781111791.3518438,3149,0.20541366934776306
1781111812.5137105,3199,0.12543734908103943
1781111833.574587,3249,0.29593217372894287
1781111855.1123865,3299,0.3800734877586365
1781111876.8379161,3349,0.2580762207508087
1781111898.3880122,3399,0.2953086495399475
1781111919.7393603,3449,0.3466566205024719
1781111940.4192064,3499,0.23360492289066315
1781112039.8786566,3549,0.14030468463897705
1781112060.9240665,3599,0.20323535799980164
1781112081.537743,3649,0.2271290123462677
1781112102.0832334,3699,0.27609944343566895
1781112123.6722887,3749,0.2224341183900833
1781112145.3359394,3799,0.21830998361110687
1781112168.3661742,3849,0.22319158911705017
1781112190.3667617,3899,0.3729219138622284
1781112211.1146362,3949,0.3641470670700073
1781112232.3251703,3999,0.5380887389183044
1781112331.71828,4049,0.28508836030960083
1781112352.03865,4099,0.25719109177589417
1781112372.1320913,4149,0.5079973340034485
1781112394.197341,4199,0.2851446866989136
1781112415.0166945,4249,0.1672758311033249
1781112436.7881684,4299,0.2122320830821991
1781112459.062249,4349,0.15284471213817596
1781112479.5029588,4399,0.3611583709716797
1781112501.9128404,4449,0.26406145095825195
1781112523.2388928,4499,0.267988920211792
1781112623.126507,4549,0.48030155897140503
1781112644.7442522,4599,0.24000531435012817
1781112666.75024,4649,0.3719532787799835
1781112687.1241124,4699,0.431625097990036
1781112707.8420928,4749,0.19101844727993011
1781112729.3466434,4799,0.23461505770683289
1781112750.6389651,4849,0.31340593099594116
1781112774.594355,4899,0.14851687848567963
1781112796.0852213,4949,0.20178639888763428
1781112817.160677,4999,0.2365264892578125
1781112916.7840545,5049,0.3023635745048523
1781112938.8445125,5099,0.3571099638938904
1781112961.5121925,5149,0.15710988640785217
1781112982.6949003,5199,0.34670233726501465
1781113004.1126273,5249,0.2116970419883728
1781113024.9362247,5299,0.2656592130661011
1781113047.4445732,5349,0.2941618263721466
1781113068.6142502,5399,0.273940771818161
1781113091.11771,5449,0.32791534066200256
1781113111.105838,5499,0.29570114612579346
1781113211.1030517,5549,0.310396671295166
1781113233.4353833,5599,0.13025197386741638
1781113254.109188,5649,0.21598346531391144
1781113276.0227187,5699,0.34261173009872437
1781113297.4756942,5749,0.31019526720046997
1781113319.063446,5799,0.16229593753814697
1781113341.0079696,5849,0.4189598858356476
1781113362.1640332,5899,0.27973228693008423
1781113383.6902921,5949,0.3627196252346039
1781113405.6908035,5999,0.17284642159938812
1781113506.6200929,6049,0.14143872261047363
1781113527.709409,6099,0.31879565119743347
1781113548.952526,6149,0.20565038919448853
1781113571.74485,6199,0.48223793506622314
1781113592.6932404,6249,0.32302695512771606
1781113613.6384678,6299,0.17469993233680725
1781113634.9398997,6349,0.4801196753978729
1781113655.6281016,6399,0.210566446185112
1781113675.2750807,6449,0.25140848755836487
1781113695.5775137,6499,0.1873866617679596
1781113794.85721,6549,0.2818226218223572
1781113815.9850364,6599,0.4156915843486786
1781113838.4986398,6649,0.3583914041519165
1781113859.4325583,6699,0.22671760618686676
1781113883.0688164,6749,0.31695154309272766
1781113904.1044214,6799,0.18009527027606964
1781113924.6689951,6849,0.21548610925674438
1781113946.735695,6899,0.09809128940105438
1781113967.1737204,6949,0.13534647226333618
1781113986.8411698,6999,0.3430477976799011
1781114086.944629,7049,0.24483531713485718
1781114107.6589282,7099,0.259013295173645
1781114129.9503922,7149,0.16944779455661774
1781114150.6348753,7199,0.2895171046257019
1781114172.632248,7249,0.26055312156677246
1781114194.4207802,7299,0.20600616931915283
1781114217.0110292,7349,0.29408159852027893
1781114238.102068,7399,0.4620256721973419
1781114261.2978697,7449,0.31492799520492554
1781114282.2274997,7499,0.19653433561325073
1781114381.2384222,7549,0.21877864003181458
1781114402.1127658,7599,0.3414907455444336
1781114423.3052995,7649,0.29535090923309326
1781114445.462848,7699,0.19871073961257935
1781114466.6972098,7749,0.30407199263572693
1781114487.690978,7799,0.3336557447910309
1781114508.5271542,7849,0.3740096092224121
1781114529.8448946,7899,0.41851183772087097
1781114551.164705,7949,0.1324457973241806
1781114574.2279818,7999,0.2989354431629181
1781114673.5280046,8049,0.22562536597251892
1781114695.0710416,8099,0.1783750355243683
1781114716.5634582,8149,0.19820597767829895
1781114737.8529139,8199,0.4959169328212738
1781114759.4697073,8249,0.16396945714950562
1781114780.6884468,8299,0.13128039240837097
1781114801.3731353,8349,0.310483455657959
1781114823.1500018,8399,0.2313423752784729
1781114844.3168044,8449,0.23546090722084045
1781114864.5367568,8499,0.1590467244386673
1781114964.9581084,8549,0.15734514594078064
1781114986.01152,8599,0.322071373462677
1781115007.2678921,8649,0.2655545771121979
1781115028.9509618,8699,0.28114861249923706
1781115050.2408404,8749,0.2996894121170044
1781115070.267716,8799,0.2379453182220459
1781115091.8419993,8849,0.23712238669395447
1781115113.1444974,8899,0.07356850057840347
1781115133.4822485,8949,0.22310803830623627
1781115154.845458,8999,0.10603702068328857
1781115175.8821285,9049,0.19644396007061005
1781115196.7521276,9099,0.11166048794984818
1781115218.3520074,9149,0.13019290566444397
1781115239.0829248,9199,0.05405360460281372
1781115261.7812471,9249,0.22438214719295502
1781115284.254315,9299,0.047389816492795944
1781115383.7506137,9349,0.29924339056015015
1781115405.364502,9399,0.11309285461902618
1781115427.16046,9449,0.2626669704914093
1781115449.3372571,9499,0.1937067061662674
1781115470.9714599,9549,0.14670798182487488
1781115492.5480025,9599,0.08085022866725922
1781115513.2319584,9649,0.21810181438922882
1781115534.24986,9699,0.10307715833187103
1781115555.4191222,9749,0.10190393030643463
1781115576.0222418,9799,0.07581111043691635
1781115674.5260532,9849,0.14302533864974976
1781115696.4131198,9899,0.08390870690345764
1781115718.0984583,9949,0.27147385478019714
1781115740.1770446,9999,0.10219868272542953
1781115761.1985505,10049,0.22253583371639252
1781115783.5043528,10099,0.2150764763355255
1781115804.8309088,10149,0.21792827546596527
1781115826.3908806,10199,0.16156789660453796
1781115846.9864042,10249,0.44852006435394287
1781115868.244193,10299,0.20890823006629944
1781115968.6598577,10349,0.19271352887153625
1781115989.4690974,10399,0.28458157181739807
1781116009.936691,10449,0.33511412143707275
1781116031.1505747,10499,0.22113947570323944
1781116052.7702563,10549,0.13203299045562744
1781116073.6155386,10599,0.08630959689617157
1781116094.8763452,10649,0.15983009338378906
1781116116.0072095,10699,0.11103781312704086
1781116136.0107772,10749,0.16406066715717316
1781116157.607526,10799,0.2841786742210388
1781116257.782594,10849,0.22184047102928162
1781116278.4597363,10899,0.1669948548078537
1781116300.7347856,10949,0.09042751789093018
1781116321.1158173,10999,0.20636312663555145
1781116342.6463335,11049,0.1795591115951538
1781116363.399631,11099,0.21797733008861542
1781116384.5432546,11149,0.30503976345062256
1781116407.2099004,11199,0.26499706506729126
1781116429.6387868,11249,0.10756698995828629
1781116449.7974942,11299,0.142143115401268
1781116549.165088,11349,0.1756306290626526
1781116569.722549,11399,0.2338574379682541
1781116591.365675,11449,0.18272008001804352
1781116612.6629379,11499,0.16970300674438477
1781116634.9400082,11549,0.30614253878593445
1781116656.1221046,11599,0.17210081219673157
1781116677.5462584,11649,0.4768192172050476
