Wall time,Step,Value
1781110245.050528,49,0.6056864261627197
1781110251.907541,99,0.6520559191703796
1781110255.7942479,149,0.5575522184371948
1781110259.5280619,199,0.5688741207122803
1781110262.9826066,249,0.5447831153869629
1781110266.2464147,299,0.45408207178115845
1781110270.0085616,349,0.5311558246612549
1781110273.748931,399,0.3940463066101074
1781110277.332097,449,0.48595619201660156
1781110280.6242776,499,0.5086996555328369
1781110303.2375326,549,0.4469958245754242
1781110306.895105,599,0.5438292026519775
1781110310.2577796,649,0.5315066576004028
1781110314.0320292,699,0.5156077146530151
1781110317.801865,749,0.33628249168395996
1781110321.2340634,799,0.32877111434936523
1781110324.6808686,849,0.5140154957771301
1781110328.5685418,899,0.4962299168109894
1781110332.2128706,949,0.3489641547203064
1781110335.7323937,999,0.4024890661239624
1781110357.1699636,1049,0.40039151906967163
1781110360.903136,1099,0.5213116407394409
1781110364.3490589,1149,0.3721751868724823
1781110367.932669,1199,0.32353490591049194
1781110371.8600605,1249,0.37238872051239014
1781110375.6697114,1299,0.4605523347854614
1781110379.131142,1349,0.4436628818511963
1781110382.8402255,1399,0.42821139097213745
1781110386.7404902,1449,0.46137675642967224
1781110390.3260376,1499,0.2966311275959015
1781110411.5245187,1549,0.4537840485572815
1781110415.5165048,1599,0.33618026971817017
1781110419.3573532,1649,0.23936854302883148
1781110422.9546669,1699,0.5553748607635498
1781110426.698789,1749,0.4334248900413513
1781110430.9308786,1799,0.4308182895183563
1781110434.4476647,1849,0.34815070033073425
1781110438.114743,1899,0.3765603005886078
1781110441.7733746,1949,0.32966452836990356
1781110445.7459705,1999,0.40618982911109924
1781110466.7137387,2049,0.2959187626838684
1781110470.6147888,2099,0.2642665207386017
1781110474.5082786,2149,0.3866093158721924
1781110478.0489745,2199,0.29000622034072876
1781110481.5758324,2249,0.4598514437675476
1781110485.3744192,2299,0.2910497188568115
1781110489.3055282,2349,0.3705745339393616
1781110493.1787527,2399,0.30959275364875793
1781110496.822671,2449,0.45510566234588623
1781110500.5697236,2499,0.4836236238479614
1781110522.181368,2549,0.38833656907081604
1781110525.9110508,2599,0.3285992741584778
1781110530.0976937,2649,0.3282417058944702
1781110533.9981494,2699,0.4255754351615906
1781110537.4944446,2749,0.2450566291809082
1781110541.2954807,2799,0.29644525051116943
1781110545.6266084,2849,0.4635988473892212
1781110549.228384,2899,0.32881101965904236
1781110552.8539264,2949,0.39647313952445984
1781110556.6844375,2999,0.3385220766067505
1781110578.9156232,3049,0.34869956970214844
1781110582.4654672,3099,0.37513500452041626
1781110586.2332695,3149,0.399228036403656
1781110590.564964,3199,0.4130212068557739
1781110594.2188935,3249,0.213283970952034
1781110597.812249,3299,0.4279048442840576
1781110601.5701451,3349,0.24835775792598724
1781110605.665939,3399,0.30495578050613403
1781110609.324098,3449,0.3289611041545868
1781110613.085684,3499,0.3540619909763336
1781110635.372971,3549,0.35304123163223267
1781110639.1944542,3599,0.31135231256484985
1781110642.9381223,3649,0.4978858232498169
1781110646.9262433,3699,0.2568037509918213
1781110650.6730704,3749,0.31607896089553833
1781110654.3384624,3799,0.3157169222831726
1781110658.1990983,3849,0.3580641448497772
1781110662.5332634,3899,0.27356159687042236
1781110666.2982426,3949,0.3742469251155853
1781110670.1442223,3999,0.35514122247695923
1781110692.583719,4049,0.3008264899253845
1781110696.289587,4099,0.2827967703342438
1781110700.1496246,4149,0.4109231233596802
1781110704.0094981,4199,0.38538116216659546
1781110707.947378,4249,0.36952847242355347
1781110711.6241012,4299,0.32602590322494507
1781110715.2759209,4349,0.35501420497894287
1781110719.349562,4399,0.32629692554473877
1781110723.2508144,4449,0.21496613323688507
1781110727.1115403,4499,0.19825606048107147
1781110749.75083,4549,0.3906595706939697
1781110753.6225667,4599,0.3012906312942505
1781110757.2079022,4649,0.21037434041500092
1781110761.0162292,4699,0.29979830980300903
1781110764.965207,4749,0.2723078727722168
1781110768.7953546,4799,0.3837030529975891
1781110772.4509387,4849,0.3749964237213135
1781110776.314626,4899,0.2093527764081955
1781110780.129622,4949,0.19987905025482178
1781110783.9239526,4999,0.35610324144363403
1781110806.1078143,5049,0.3302169740200043
1781110810.0490499,5099,0.30968379974365234
1781110813.7801435,5149,0.23674404621124268
1781110817.3882406,5199,0.3128832280635834
1781110821.4165387,5249,0.2793232202529907
1781110825.0436118,5299,0.3870960772037506
1781110828.6630008,5349,0.387798011302948
1781110832.4211035,5399,0.3368068039417267
1781110836.590462,5449,0.25752007961273193
1781110840.1879327,5499,0.31845515966415405
1781110862.454496,5549,0.1184137612581253
1781110866.5634227,5599,0.35444948077201843
1781110870.14465,5649,0.2774673104286194
1781110873.9607315,5699,0.45885756611824036
1781110878.1197646,5749,0.2539421319961548
